PublishedLineName,DirectionRef,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,StopPoints,StopPointCount
QM12,0,,,,FOREST HILLS UNION TPK via YELLOWSTONE BL,,,"['E 34 ST/PARK AV', 'YELLOWSTONE BL/BURNS ST', 'W 34 ST/5 AV', 'YELLOWSTONE BL/QUEENS BL', '6 AV/W 35 ST', 'UNION TPK SERVICE RD/CRESCENT APARTMENTS', '6 AV/W 43 ST', '6 AV/W 37 ST', 'YELLOWSTONE BL/AUSTIN ST', 'E 34 ST/3 AV', 'WOODHAVEN BL/BOOTH ST', '6 AV/W 51 ST', 'YELLOWSTONE BL/KESSEL ST', 'YELLOWSTONE BL/69 AV', 'YELLOWSTONE BL/65 AV', 'E 57 ST/LEXINGTON AV', '6 AV/W 56 ST', 'METROPOLITAN AV/71 AV', 'HORACE HARDING EXP/98 ST']",19
QM12,1,,,,MIDTOWN 57 ST via 6 AV,,,"['E 34 ST/PARK AV', 'E 57 ST/5 AV', '6 AV/W 35 ST', 'TROTTING COURSE LN/ALDERTON ST', 'YELLOWSTONE BL/69 AV', 'YELLOWSTONE BL/GERARD PL', 'WOODHAVEN BL/HOFFMAN DR', '6 AV/W 37 ST', 'E 34 ST/3 AV', 'YELLOWSTONE BL/68 RD']",10
QM15,0,,,,LINDENWOOD CROSS BAY BL via WOODHAVN BL,,,"['E 34 ST/PARK AV', '84 ST/155 AV', '157 AV/89 ST', 'WOODHAVEN BL /101 AV', 'WOODHAVEN BL /ATLANTIC AV', '157 AV/CROSS BAY BL', 'W 34 ST/5 AV', 'E 57 ST/ 3 AV', 'CROSS BAY BL /LIBERTY AV', 'E 57 ST/MADISON AV', '6 AV/W 44 ST', 'WOODHAVEN BL /FOREST PARK DR', 'E 34 ST/3 AV', '6 AV/W 51 ST', '84 ST/157 AV', '6 AV/W 57 ST', '6 AV/W 38 ST', 'WOODHAVEN BL /JAMAICA AV', 'CROSS BAY BL /PITKIN AV', 'WOODHAVEN BL /81 AV', 'WOODHAVEN BL /METROPOLITAN AV', '153 AV/151 AV', 'WOODHAVEN BL /PENELOPE AV', 'WOODHAVEN BL /61 RD']",24
QM15,1,,,,MIDTOWN 57 ST via 6 AV,,,"['E 34 ST/PARK AV', '102 ST/157 AV', '84 ST/155 AV', 'WOODHAVEN BL /81 RD', '89 ST/151 AV', 'WOODHAVEN BL /101 AV', 'WOODHAVEN BL /ATLANTIC AV', 'W 34 ST/5 AV', 'E 57 ST/ 3 AV', 'CROSS BAY BL /LIBERTY AV', 'E 57 ST/MADISON AV', 'WOODHAVEN BL /FOREST PARK DR', '6 AV/W 44 ST', '155 AV/89 ST', 'E 34 ST/3 AV', 'WOODHAVEN BL /63 DR', '6 AV/W 51 ST', '6 AV/W 57 ST', '6 AV/W 38 ST', 'WOODHAVEN BL /JAMAICA AV', 'WOODHAVEN BL /ALDERTON ST', 'CROSS BAY BL /PITKIN AV', 'WOODHAVEN BL /METROPOLITAN AV', '157 AV/84 ST', '157 AV/92 ST']",25
QM16,0,,,,NEPONSIT RIIS PARK via CROSS BAY BL via ROCK BCH BL,,,"['E 34 ST/PARK AV', 'W 34 ST/5 AV', 'E 57 ST/ 3 AV', 'CROSS BAY BL/163 AV', 'ROCKAWAY BEACH BL/BEACH 105 ST', 'CROSS BAY BL/NOEL RD', 'E 57 ST/MADISON AV', '6 AV/W 44 ST', 'CROSS BAY BL/159 AV', 'JACOB RIIS PK RD/BATH HOUSE STOP #1', 'ROCKAWAY BEACH BL/B 135 ST', 'E 34 ST/3 AV', '6 AV/W 51 ST', 'ROCKAWAY BEACH BL/B 122 ST', 'CROSS BAY BL/W 15 RD', '6 AV/W 57 ST', '6 AV/W 38 ST', 'ROCKAWAY BEACH BL/BEACH 116 ST', 'ROCKAWAY BEACH BL/BEACH 96 ST', 'ROCKAWAY BEACH BL/B 141 ST']",20
QM16,1,,,,MIDTOWN 57 ST via 6 AV,,,"['6 AV/W 51 ST', 'E 57 ST/ 3 AV', 'ROCKAWAY BEACH BL/B 122 ST', 'CROSS BAY BL/163 AV', '6 AV/W 38 ST', 'E 57 ST/MADISON AV', 'ROCKAWAY BEACH BL/BEACH 96 ST', 'W 34 ST/5 AV', 'CROSS BAY BL/158 AV', '6 AV/W 44 ST', 'ROCKAWAY BEACH BL/B 115 ST', 'E 34 ST/3 AV', 'ROCKAWAY BEACH BL/B 147 ST']",13
QM17,0,,,,FAR ROCKAWAY B. 21 ST via CROSS BAY BL via BCH CHANNEL DR,,,"['E 34 ST/PARK AV', 'ROCKAWAY BEACH BL/BEACH 79 ST', 'BEACH CHANNEL DR/BEACH 54 ST', 'W 34 ST/5 AV', 'CORNAGA AV/BEACH 20 ST', 'E 57 ST/ 3 AV', 'CROSS BAY BL/163 AV', 'CROSS BAY BL/NOEL RD', 'E 57 ST/MADISON AV', '6 AV/W 44 ST', 'CROSS BAY BL/159 AV', 'E 34 ST/3 AV', '6 AV/W 51 ST', 'ROCKAWAY BEACH BL/BEACH 92 ST', 'SEAGIRT BL/BEACH 27 ST', 'CROSS BAY BL/W 15 RD', '6 AV/W 57 ST', '6 AV/W 38 ST', 'BEACH 19 ST/SEAGIRT BL', 'SEAGIRT BL /CREST RD', 'BEACH CHANNEL DR/BEACH 67 ST', 'BEACH CHANNEL DR/BEACH 44 ST', 'BEACH CHANNEL DR/BEACH 35 ST']",23
QM17,1,,,,MIDTOWN 57 ST via 6 AV,,,"['E 34 ST/PARK AV', 'BEACH 20 ST/CORNAGA AV', 'E 57 ST/ 3 AV', 'ROCKAWAY BEACH BL/BEACH 77 ST', 'CROSS BAY BL/163 AV', 'BEACH CHANNEL DR/BEACH 36 ST', 'BEACH CHANNEL DR/BEACH 54 ST', 'ROCKAWAY BEACH BL/BEACH 91 ST', 'CROSS BAY BL/E 9 RD', 'W 34 ST/5 AV', 'CROSS BAY BL/158 AV', 'E 34 ST/3 AV', 'BEACH CHANNEL DR/BEACH 67 ST']",13
QM18,0,,,,S. OZONE PK 130 ST via LEFFERTS BL,,,"['E 34 ST/PARK AV', 'QUEENS BL/YELLOWSTONE BL', 'W 34 ST/5 AV', 'LEFFERTS BL /111 AV', 'E 57 ST/ 3 AV', 'E 57 ST/MADISON AV', 'QUEENS BL/72 AV', '6 AV/W 44 ST', 'QUEENS BL/71 AV', 'QUEENS BL/63 DR', 'E 34 ST/3 AV', 'QUEENS BL/66 AV', '6 AV/W 51 ST', '135 AV/LEFFERTS BL', '6 AV/W 38 ST', 'S CONDUIT AV/130 ST', 'QUEENS BL/UNION TPK', 'LEFFERTS BL /115 AVE', 'LEFFERTS BL /METROPOLITAN AV', 'LEFFERTS BL /ATLANTIC AV', 'KEW GARDENS RD/MOWBRAY ST']",21
QM18,1,,,,MIDTOWN 57 ST via 6 AV,,,"['LEFFERTS BL /101 AV', '6 AV/W 51 ST', 'E 57 ST/ 3 AV', 'E 34 ST/PARK AV', 'LEFFERTS BL /AUSTIN ST', 'QUEENS BL/72 AV', 'LEFFERTS BL /METROPOLITAN AV', '6 AV/W 38 ST', 'E 57 ST/MADISON AV', 'QUEENS BL/70 AV', 'QUEENS BL/63 DR', 'E 34 ST/3 AV', 'LEFFERTS BL /111 AV']",13
QM2,0,,,,BAY TERRACE BELL BL via WHITESTONE EXY via BAYSIDE,,,"['POWELLS COVE BL/162 ST', 'BELL BL/23 AV', 'CROSS ISLAND PKY/CLINTONVILLE ST', 'E 59 ST/LEXINGTON AV', '212 ST/15 AV', '6 AV/W 55 ST', '160 ST/CROSS ISLAND PKY', 'WHITESTONE EXP/14 AV', 'WHITESTONE EXPWY/LINDEN PL', '6 AV/W 35 ST', '31 RD/138 ST', '6 AV/W 41 ST', 'BELL BL/212 ST', '166 ST/9 AV', '6 AV/W 44 ST', '211 ST/18 AV', 'WHITESTONE EXP/25 RD', 'BELL BL/16 AV', 'PARSONS BL/20 AV', 'WHITESTONE EXP E SVC RD/20 AV', 'CROSS ISLAND PKWY/BAYRIDGE CONDO', '6 AV/W 48 ST', '211 ST/23 AV', '14 AV/147 ST', '18 AV/212 ST', 'BELL BL/18 AV', 'E 59 ST/MADISON AV', 'CROSS ISLAND PKWY/201 ST']",28
QM2,1,,,,MIDTOWN 57 ST via 6 AV,,,"['E 34 ST/PARK AV', 'POWELLS COVE BL/162 ST', 'WHITESTONE EXP/LINDEN PL', 'BELL BL/23 AV', 'CROSS ISLAND PKY/CLINTONVILLE ST', '6 AV/W 55 ST', 'W 34 ST/5 AV', 'WHITESTONE EXP/14 AV', '166 ST/POWELLS COVE BL', '6 AV/W 35 ST', '31 RD/138 ST', '6 AV/W 41 ST', 'E 57 ST/MADISON AV', '6 AV/W 44 ST', 'E 34 ST/3 AV', '139 ST/28 RD', 'CROSS ISLE PY/UTOPIA PY', 'CROSS ISLAND PKWY/BAYRIDGE CONDO', '6 AV/W 48 ST', 'CROSS ISLAND PKWY/212 ST', '211 ST/23 AV', '18 AV/212 ST', '14 AV/147 ST', 'CROSS ISLAND PKY/160 ST', 'WHITESTONE EXP W SVC RD/20 AV']",25
QM20,0,,,,BAY TERRACE 211 ST via WILLETS PT BL via CLEARVIEW,40.781731,-73.781792,"['E 59 ST/LEXINGTON AV', 'UTOPIA PY/25 AV', '6 AV/W 55 ST', 'WILLETS PT BL/15 DR', 'E 59 ST/MADISON AV', 'WHITESTONE EXPWY/LINDEN PL', '6 AV/W 35 ST', '6 AV/W 41 ST', 'WILLETS PT BL/19 AV', '211 ST/18 AV', '6 AV/W 44 ST', 'CORPORAL KENNEDY ST/26 AV', 'WILLETS PT BL/146 ST', 'CORPORAL KENNEDY ST/23 AV', 'UTOPIA PY/21 RD', '138 ST/31 RD', 'UNION ST/26 AV', 'WILLETS PT BL/154 ST', '6 AV/W 48 ST', 'UTOPIA PY/16 AV', '26 AV/203 ST', '28 RD/139 ST', '28 AV/141 ST', '23 AV/CORPORAL KENNEDY ST', 'UTOPIA PY/169 ST', 'WILLETS PT BL/149 ST']",26
QM20,1,,,,MIDTOWN 57 ST via 6 AV,,,"['E 34 ST/PARK AV', 'WILLETS PT BL/CROSS ISLE PY SR S', '26 AV/204 ST', 'WHITESTONE EXP/LINDEN PL', '6 AV/W 55 ST', 'W 34 ST/5 AV', '6 AV/W 35 ST', '31 RD/138 ST', '6 AV/W 41 ST', 'WILLETS PT BL/17 AV', 'E 57 ST/MADISON AV', 'CORPORAL KENNEDY ST/26 AV', 'UTOPIA PY/19 AV', 'E 34 ST/3 AV', '139 ST/28 RD', 'UTOPIA PY/21 AV', 'UNION ST/26 AV', 'WILLETS PT BL/154 ST', 'E 57 ST/LEXINGTON AV', '6 AV/W 48 ST', 'UTOPIA PY/26 AV', 'UTOPIA PY/22 AV', 'WILLETS PT BL/FRANCIS LEWIS BL', '23 AV/CORPORAL KENNEDY ST', 'WILLETS PT BL/149 ST']",25
QM21,0,,,,ROCHDALE VILLAGE via BREWER BL,,,"['QUEENS BL/ 83 AV', 'MADISON AV/ E 27 ST', 'MADISON AV/ E 44 ST', 'E 23 ST/PARK AV S', 'BEDELL ST/127 AV', 'QUEENS BL/ MAIN ST', 'GUY R BREWER BL /130 AV', 'GUY R BREWER BL /FOCH BL', 'MADISON AV/ E 38 ST', 'E 57 ST/ PARK AV', 'LINDEN BL/ 142 ST', 'MADISON AV/ E 49 ST', 'MADISON AV/ E 33 ST', 'GUY R BREWER BL /137 AV']",14
QM21,1,,,,MIDTOWN 57 ST via MADISON AV,,,"['QUEENS BL/ MAIN ST', 'E 23 ST/PARK AV S', 'MADISON AV/ E 44 ST', 'BEDELL ST/127 AV', 'GUY R BREWER BL /130 AV', 'E 57 ST/ PARK AV', 'MADISON AV/ E 38 ST', 'MADISON AV/ E 33 ST', 'LINDEN BL/SUTPHIN BL']",9
QM24,0,,,,GLENDALE 73 ST via ELIOT AV,,,"['E 34 ST/PARK AV', 'ELIOT AV/74 ST', 'MYRTLE AV/69 ST', 'FRESH POND RD/CATALPA AV', 'E 57 ST/5 AV', 'W 34 ST/5 AV', '6 AV/W 35 ST', 'FRESH POND RD/MYRTLE AV', 'COOPER AV/71 PL', 'MYRTLE AV/CYPRESS HILLS ST', '6 AV/W 43 ST', '6 AV/W 37 ST', 'E 34 ST/3 AV', 'FRESH POND RD/MADISON ST', 'ELIOT AV/77 ST', '6 AV/W 51 ST', 'FRESH POND RD/ELIOT AV', 'E 57 ST/LEXINGTON AV', 'ELIOT AV/69 ST', '6 AV/W 56 ST', 'FRESH POND RD/LINDEN ST', 'ELIOT AV/85 ST']",22
QM24,1,,,,MIDTOWN 57 ST via 6 AV,,,"['6 AV/W 51 ST', 'FRESH POND RD/BLEECKER ST', 'MYRTLE AV/73 ST', '6 AV/W 56 ST', 'MYRTLE AV/FRESH POND RD', 'ELIOT AV/85 ST', '6 AV/W 35 ST', 'MYRTLE AV/71 PL', 'W 34 ST/5 AV', 'ELIOT AV/FRESH POND RD', '6 AV/W 43 ST', 'ELIOT AV/77 PL', 'FRESH POND RD/CATALPA AV', 'E 34 ST/3 AV', 'ELIOT AV/69 ST']",15
QM25,0,,,,GLENDALE 73 ST via ELIOT AV,,,"['ELIOT AV/74 ST', 'MYRTLE AV/69 ST', 'PARK ROW/ANN ST', 'FRESH POND RD/METROPOLITAN AV', 'TRINITY PL/MORRIS ST', 'TRINITY PL/THAMES ST', 'WATER ST/BROAD ST', 'FRESH POND RD/MYRTLE AV', 'WATER ST/GOUVERNEUR LA', 'COOPER AV/71 PL', 'WATER ST/JOHN ST', 'PEARL ST/PECK SLIP', 'FRESH POND RD/MADISON ST', 'ELIOT AV/77 ST', 'FRESH POND RD/ELIOT AV', 'ELIOT AV/69 ST', 'COOPER AV/73 ST', 'FRESH POND RD/LINDEN ST', 'FRANKFORT ST/PEARL ST', 'CHURCH ST/VESEY ST', 'ELIOT AV/80 ST', 'STATE ST/BATTERY PL', 'ELIOT AV/85 ST']",23
QM25,1,,,,DOWNTOWN LOOP via WATER ST via CHURCH ST,40.709557,-74.001877,"['FRESH POND RD/BLEECKER ST', 'MYRTLE AV/73 ST', 'ELIOT AV/74 ST', 'WATER ST/GOUVERNEUR LA', 'FRESH POND RD/PUTNAM AV', 'PEARL ST/PECK SLIP', 'CHURCH ST/VESEY ST', 'MYRTLE AV/CYPRESS HILLS ST', 'FRESH POND RD/CATALPA AV', 'STATE ST/BATTERY PL', 'ELIOT AV/69 ST']",11
QM3,0,,,,LITTLE NECK L. NECK PKY via NORTHERN BLVD,40.764297,-73.725914,"['NORTHERN BL/159 ST', '6 AV/W 48 ST', '6 AV/W 36 ST', '6 AV/W 55 ST', '6 AV/W 41 ST', 'NORTHERN BL/CLEARVIEW EP', 'LITTLE NECK PY/ANNANDALE LA', 'NASSAU BL/LITTLE NECK PY', 'E 59 ST/LEXINGTON AV', 'NORTHERN BL/166 ST', 'NORTHERN BL/PARSONS BL', 'E 59 ST/MADISON AV', 'NORTHERN BL/72 ST', 'NORTHERN BL/87 ST', 'NORTHERN BL/149 ST']",15
QM3,1,,,,MIDTOWN 57 ST via 6 AV,,,"['NORTHERN BL/CLEARVIEW EP', 'NORTHERN BL/MARATHON PY', 'NORTHERN BL/BELL BL', 'E 34 ST/3 AV', 'E 57 ST/LEXINGTON AV']",5
QM31,0,,,,FRESH MEADOWS 188 ST via UNION TPK,40.739025,-73.785461,"['UNION TPK/UTOPIA PKY', 'UNION TP/150 ST', 'UNION TPK/CHEVY CHASE ST', '188 ST/75 AV', '3 AV/E 43 ST', '3 AV/E 55 ST', 'UNION TPK/MAIN ST', '3 AV/E 50 ST', 'UNION TP/164 ST']",9
QM31,1,,,,EAST MIDTOWN 55 ST via 3 AVE,40.759201,-73.968147,"['3 AV/E 38 ST', '3 AV/E 50 ST', '188 ST/HORACE HARDING EXP', 'UNION TPK/PARSONS BL', 'UNION TP/168 ST']",5
QM32,0,,,,BAY TERRACE BELL BL via WHITESTONE EXP via BAYSIDE,,,"['POWELLS COVE BL/162 ST', 'CROSS ISLAND PKWY/BAYRIDGE CONDO', 'WHITESTONE EXPWY/LINDEN PL', '3 AV/E 44 ST', '211 ST/23 AV', '14 AV/147 ST', 'BELL BL/212 ST', 'WHITESTONE EXP/25 RD', '3 AV/E 55 ST', 'CROSS ISLAND PKY/CLINTONVILLE ST', 'WHITESTONE EXP E SVC RD/20 AV', '160 ST/CROSS ISLAND PKY', 'CROSS ISLAND PKWY/201 ST', '3 AV/E 39 ST', 'WHITESTONE EXP/14 AV']",15
QM32,1,,,,EAST MIDTOWN 55 ST via 3 AVE,40.759201,-73.968147,"['CROSS ISLAND PKWY/BAYRIDGE CONDO', 'CROSS ISLAND PKWY/212 ST', '3 AV/E 44 ST', '14 AV/147 ST', 'WHITESTONE EXP/LINDEN PL', '3 AV/E 55 ST', '3 AV/E 50 ST', '212 ST/15 AV', 'WHITESTONE EXP W SVC RD/20 AV', '3 AV/E 39 ST']",10
QM34,0,,,,GLENDALE 73 ST via ELIOT AVE,,,"['3 AV/E 38 ST', 'ELIOT AV/74 ST', 'ELIOT AV/83 PL', 'MYRTLE AV/69 ST', 'FRESH POND RD/CATALPA AV', 'FRESH POND RD/METROPOLITAN AV', 'FRESH POND RD/MYRTLE AV', 'COOPER AV/71 PL', '3 AV/E 55 ST', 'MYRTLE AV/CYPRESS HILLS ST', 'FRESH POND RD/MADISON ST', 'ELIOT AV/77 ST', 'FRESH POND RD/ELIOT AV', '3 AV/E 50 ST', 'ELIOT AV/69 ST', 'COOPER AV/73 ST', '3 AV/E 44 ST', 'FRESH POND RD/LINDEN ST', 'ELIOT AV/80 ST', 'ELIOT AV/85 ST']",20
QM34,1,,,,EAST MIDTOWN 55 ST via 3 AV,,,"['3 AV/E 38 ST', '3 AV/E 44 ST', 'FRESH POND RD/BLEECKER ST', 'MYRTLE AV/73 ST', 'ELIOT AV/85 ST', 'MYRTLE AV/FRESH POND RD', '3 AV/E 55 ST', '3 AV/E 50 ST', 'FRESH POND RD/GATES AV', 'MYRTLE AV/CYPRESS HILLS ST', 'ELIOT AV/77 PL', 'ELIOT AV/FRESH POND RD', 'FRESH POND RD/CATALPA AV', 'ELIOT AV/80 ST', 'MYRTLE AV/68 ST', 'ELIOT AV/69 ST']",16
QM35,0,,,,GLEN OAKS 260 ST via H HRDNG EXY,40.746841,-73.712563,"['HORACE HARDING EXP/LITTLE NECK PKY', '3 AV/E 38 ST', 'LITTLE NECK PKY/260 ST', '260 ST/73 AV', '3 AV/E 43 ST', '73 AV/197 ST', 'UNION TPK/CHEVY CHASE ST', '73 AV/192 ST', 'SPRINGFIELD BL/64 AV', 'HORACE HARDING EXP/MARATHON PY', '3 AV/E 55 ST', 'DOUGLASTON PKY/61 AV', 'UNION TPK/PARSONS BL', '260 ST/74 AV', 'SPRINGFIELD BL/69 AV', '73 AV/210 ST', '188 ST/75 AV', 'UNION TPK/MAIN ST', '3 AV/E 50 ST', 'SPRINGFIELD BL/HORACE HARDING EP', '188 ST/73 AV', '73 AV/213 ST', 'UNION TPK/UTOPIA PKY', 'LITTLE NECK PY/61 AV', 'SPRINGFIELD BL/67 AV']",25
QM35,1,,,,EAST MIDTOWN 55 ST via 3 AV,40.759201,-73.968147,"['SPRINGFIELD BL/HORACE HARDING EP N', 'LITTLE NECK PKY/61 AV', 'SPRINGFIELD BL/67 AV', '73 AV/213 ST', '3 AV/E 38 ST', 'HORACE HARDING EXP/CLOVERDALE BL', 'NASSAU BL/LITTLE NECK PY', '3 AV/E 43 ST', 'UNION TP/188 ST', '3 AV/E 50 ST', '3 AV/E 55 ST', 'UNION TPK/PARSONS BL', '260 ST/UNION TP', '260 ST/74 AV', 'UNION TP/168 ST', 'DOUGLASTON PKY/65 AV', '73 AV/198 ST']",17
QM36,0,,,,LAKE SUCCESS N. SHORE TOWERS via UNION TPK,,,"['UNION TP/BELL BL', 'UNION TPK/UTOPIA PKY', 'UNION TPK/CHEVY CHASE ST', '3 AV/E 43 ST', '3 AV/E 55 ST', 'UNION TPK/MAIN ST', '3 AV/E 50 ST', 'LAKEVILLE RD/UNION TPK', 'UNION TP/265 ST', 'UNION TPK/PARSONS BL', 'UNION TP/252 ST', 'UNION TPKE/260 ST', 'UNION TP/248 ST', 'UNION TP/193 ST']",14
QM36,1,,,,EAST MIDTOWN 55 ST via 3 AV,40.759201,-73.968147,"['UNION TP/226 ST', '3 AV/E 38 ST', 'UNION TP/260 ST', 'UNION TP/WINCHESTER BL', '3 AV/E 55 ST', '3 AV/E 50 ST', 'UNION TP/164 ST', '260 ST/UNION TP']",8
QM4,0,,,,ELECTCHESTER 164 ST via JEWEL AV,,,"['164 ST/JEWEL AV', 'E 57 ST/ 3 AV', '6 AV/W 48 ST', 'JEWEL AV/112 ST', 'JEWEL AV/KISSENA BL', 'JEWEL AV/136 ST', '164 ST/67 AV', '6 AV/W 41 ST', 'JEWEL AV/QUEENS BL', 'E 57 ST/MADISON AV', 'JEWEL AV/108 ST', '6 AV/W 44 ST', 'JEWEL AV/MAIN ST', '164 ST/HORACE HARDING EXP', '6 AV/W 55 ST', 'JEWEL AV/PARSONS BL', 'JEWEL AV/PARK DR E']",17
QM4,1,,,,MIDTOWN 57 ST via 6 AV,,,"['E 34 ST/PARK AV', '6 AV/W 36 ST', 'JEWEL AV/KISSENA BL', 'JEWEL AV/136 ST', '69 RD/112 ST', '6 AV/W 55 ST', 'JEWEL AV/PARSONS BL', 'W 34 ST/5 AV', '6 AV/W 41 ST', 'E 57 ST/MADISON AV', '6 AV/W 44 ST', '164 ST/HORACE HARDING EXP', 'E 34 ST/3 AV', 'JEWEL AV/161 ST', '164 ST/69 AV', 'JEWEL AV/138 ST', '69 RD/QUEENS BL', '6 AV/W 48 ST', 'JEWEL AV/150 ST', '69 RD/110 ST']",20
QM40,0,,,,REGO PARK LEFRAK CITY,,,"['57 AV/JUNCTION BL', '3 AV/E 44 ST', '108 ST / 62 DR', '63 RD/98 PL', '57 AV/99 ST', '108 ST/63 RD', '3 AV/E 55 ST', '3 AV/E 50 ST', '63 RD/QUEENS BL', 'HORACE HARDING EXP/WESTSIDE AV', '99 ST/60 AV', 'WOODHAVEN BL/BOOTH ST']",12
QM40,1,,,,EAST MIDTOWN 55 ST via 3 AV,,,"['3 AV/E 38 ST', '3 AV/E 44 ST', '57 AV/99 ST', '57 AV/97 ST', '3 AV/E 55 ST', '57 AV/92 ST']",6
QM42,0,,,,FOREST HILLS UNION TPK via YELLOWSTOON BL,,,"['YELLOWSTONE BL/KESSEL ST', 'METROPOLITAN AV/SELFRIDGE ST', '3 AV/E 38 ST', '3 AV/E 44 ST', 'YELLOWSTONE BL/69 AV', 'YELLOWSTONE BL/GROTON ST', '3 AV/E 50 ST', 'YELLOWSTONE BL/62 RD', 'HORACE HARDING EXP/98 ST', 'YELLOWSTONE BL/63 DR', 'YELLOWSTONE BL/QUEENS BL', 'WOODHAVEN BL/BOOTH ST']",12
QM42,1,,,,EAST MIDTOWN 55 ST via 3 AV,,,"['62 DR/98 ST', '3 AV/E 38 ST', 'YELLOWSTONE BL/67 AV', 'YELLOWSTONE BL/64 RD', '3 AV/E 55 ST', 'YELLOWSTONE BL/69 AV', 'WOODHAVEN BL/HOFFMAN DR', 'METROPOLITAN AV/69 AV']",8
QM44,0,,,,Electchester 164 St via Jewel Av,,,"['164 ST/JEWEL AV', '164 ST/67 AV', 'JEWEL AV/QUEENS BL', '3 AV/E 43 ST', '3 AV/E 55 ST', '3 AV/E 50 ST', 'JEWEL AV/MAIN ST', '164 ST/HORACE HARDING EXP', 'JEWEL AV/108 ST', 'JEWEL AV/PARSONS BL', 'JEWEL AV/PARK DR E']",11
QM44,1,,,,East Midtown 55 St via 3 Av,40.759201,-73.968147,"['JEWEL AV/KISSENA BL', '3 AV/E 43 ST', '3 AV/E 55 ST', '3 AV/E 50 ST', '69 RD/112 ST', '69 RD/110 ST', '3 AV/E 39 ST']",7
QM5,0,,,,GLEN OAKS 260 ST via FRESH MEADOWS,40.746841,-73.712563,"['SPRINGFIELD BL/67 AV', '6 AV/W 45 ST', 'HORACE HARDING EXP/LITTLE NECK PKY', 'DOUGLASTON PY/65 AV', '6 AV/W 49 ST', '260 ST/73 AV', '6 AV/W 55 ST', '73 AV/197 ST', 'UNION TPK/CHEVY CHASE ST', '73 AV/220 ST', '73 AV/192 ST', '6 AV/W 42 ST', 'E 57 ST/MADISON AV', 'SPRINGFIELD BL/64 AV', 'HORACE HARDING EXP/MARATHON PY', 'UNION TPK/PARSONS BL', 'DOUGLASTON PKY/61 AV', '6 AV/W 37 ST', '260 ST/UNION TP', '260 ST/74 AV', 'UNION TP/168 ST', '73 AV/210 ST', 'SPRINGFIELD BL/69 AV', 'LITTLE NECK PY/58 AV', 'HORACE HARDING EXP/224 ST', '188 ST/69 AV', 'UNION TP/260 ST', '188 ST/75 AV', 'HORACE HARDING EXP/DOUGLASTON PY', 'UNION TPK/MAIN ST', 'SPRINGFIELD BL/HORACE HARDING EP', '188 ST/64 AV', '188 ST/73 AV', 'HORACE HARDING EXP/246 PL', 'LITTLE NECK PY/GRAND CENTRAL PY', 'E 57 ST/LEXINGTON AV', '73 AV/BELL BL', '73 AV/213 ST', 'UNION TPK/UTOPIA PKY', 'UNION TP/150 ST', 'HORACE HARDING EXP/231 ST', 'LITTLE NECK PY/61 AV', 'UNION TP/164 ST', 'HORACE HARDING EXP/CLOVERDALE BL']",44
QM5,1,,,,MIDTOWN 57 ST via 6 AV,,,"['E 34 ST/PARK AV', '6 AV/W 45 ST', '260 ST/73 AV', '6 AV/W 49 ST', '6 AV/W 55 ST', 'W 34 ST/5 AV', 'DOUGLASTON PKY/65 AV', '73 AV/198 ST', 'SPRINGFIELD BL/HORACE HARDING EP N', '73 AV/218 ST', '6 AV/W 42 ST', 'E 57 ST/MADISON AV', 'HORACE HARDING EXP/MARATHON PY', 'UNION TP/188 ST', 'DOUGLASTON PKY/61 AV', 'UNION TPK/PARSONS BL', '6 AV/W 37 ST', '260 ST/UNION TP', '260 ST/74 AV', 'UNION TP/168 ST', 'E 34 ST/3 AV', '73 AV/210 ST', 'LITTLE NECK PY/58 AV', 'LITTLE NECK PKY/61 AV', '73 AV/193 ST', 'NASSAU BL/LITTLE NECK PY', 'UNION TPK/MAIN ST', 'WEST ALLEY RD/233 ST', 'SPRINGFIELD BL/73 AV', '188 ST/64 AV', '188 ST/73 AV', 'LITTLE NECK PY/GRAND CENTRAL PY', '260 ST/LITTLE NECK PKY', '73 AV/BELL BL', 'UNION TPK/UTOPIA PKY', 'HORACE HARDING EXP/CLOVERDALE BL', 'UNION TP/164 ST', 'LITTLE NECK PY/255 ST', 'SPRINGFIELD BL/67 AV', '188 ST/186 LA #1']",40
QM6,0,,,,LAKE SUCCESS N. SHORE TOWERS via UNION TPK,,,"['6 AV/W 45 ST', '6 AV/W 49 ST', 'LAKEVILLE RD/UNION TPK', 'UNION TP/252 ST', '6 AV/W 55 ST', 'UNION TP/234 ST', 'UNION TPK/CHEVY CHASE ST', '6 AV/W 42 ST', 'E 57 ST/MADISON AV', '6 AV/W 37 ST', 'UNION TP/168 ST', 'UNION TPKE/260 ST', 'UNION TP/BELL BL', 'UNION TP/211 ST', 'UNION TPK/MAIN ST', 'E 57 ST/LEXINGTON AV', 'UNION TP/248 ST', 'UNION TP/226 ST', 'UNION TPK/UTOPIA PKY', 'UNION TP/150 ST', 'NORTH SHORE TOWERS/BLDG ENT', 'UNION TP/265 ST', 'UNION TP/164 ST', 'UNION TP/193 ST']",24
